OG0000419	UNC89_CAEEL	25.40	315	199	9	6	316	945	1227	2e-13	79.3
OG0000419	UNC89_CAEEL	22.57	505	303	16	3	487	744	1180	1e-11	73.9
OG0000419	UNC89_CAEEL	34.31	102	62	2	2	103	6145	6241	7e-08	61.2
OG0000419	UNC89_CAEEL	22.54	213	137	7	5	213	6411	6599	1e-07	60.5
OG0000419	UNC89_CAEEL	20.78	255	181	7	417	665	6381	6620	5e-06	55.1
OG0003720	MMSA_ANOGA	73.80	519	135	1	34	551	3	521	0.0	  803
OG0001162	ERC2_RAT	45.41	196	89	4	189	380	136	317	4e-35	  146
OG0001162	ERC2_RAT	27.44	441	218	15	312	665	326	751	5e-22	  105
OG0005575	RPN2_PONAB	35.45	629	388	9	16	637	11	628	3e-129	  402
OG0006135	CTCFL_MOUSE	41.07	168	95	2	21	188	258	421	7e-31	  126
OG0006135	CTCFL_MOUSE	32.35	170	110	4	21	188	371	537	4e-14	76.3
OG0006135	CTCFL_MOUSE	26.32	171	92	3	20	188	313	451	8e-10	63.2
OG0006135	CTCFL_MOUSE	28.81	118	79	1	105	222	253	365	7e-09	60.5
OG0002553	LOLA3_DROME	52.78	108	51	0	8	115	9	116	5e-31	  133
OG0002553	LOLA3_DROME	30.39	102	58	4	373	473	670	759	7e-05	50.1
OG0000564	GDE_HUMAN	51.13	1555	717	20	132	1671	6	1532	0.0	 1560
OG0002196	SERC_HUMAN	55.28	360	158	3	19	376	10	368	1e-142	  417
OG0005288	RN141_CHICK	28.89	270	135	4	5	274	1	213	4e-35	  132
OG0001893	YLAT2_HUMAN	46.38	483	246	3	29	498	12	494	1e-154	  458
OG0000230	DPYS_HUMAN	64.60	500	173	1	145	640	2	501	0.0	  688
OG0003174	MGT4C_HUMAN	35.28	394	237	9	604	994	99	477	2e-64	  230
OG0003474	BMPER_HUMAN	36.69	676	395	17	285	950	25	677	1e-122	  395
OG0001344	1433Z_BOMMO	90.95	243	22	0	57	299	4	246	6e-162	  458
OG0000608	TBB2_HOMAM	90.09	434	43	0	27	460	1	434	0.0	  835
OG0007916	RL13_DANRE	64.22	204	72	1	11	213	1	204	4e-82	  250
OG0008379	RL18A_DANRE	67.86	168	53	1	21	188	7	173	4e-79	  240
OG0005196	VTA1_BOVIN	44.86	321	158	6	13	330	1	305	2e-86	  269
OG0003856	FTF1B_DROME	45.06	759	283	23	86	756	96	808	3e-173	  525
OG0001411	KI13A_MOUSE	47.41	599	271	12	1	581	991	1563	9e-144	  474
OG0004133	ECHA_HUMAN	58.05	770	306	7	18	777	1	763	0.0	  887
OG0001228	MBRL_HUMAN	71.84	309	71	2	426	726	203	503	5e-154	  480
OG0001228	MBRL_HUMAN	63.83	94	32	1	154	247	30	121	9e-30	  130
OG0006579	FRI_AEDAE	31.82	176	102	4	46	218	46	206	3e-20	89.7
OG0005496	SENP1_MOUSE	46.41	306	158	3	562	863	337	640	5e-87	  296
OG0002050	RGPA1_RAT	42.34	1110	527	19	795	1866	997	2031	0.0	  816
OG0002050	RGPA1_RAT	37.26	730	353	17	1	635	1	720	3e-129	  454
OG0000937	SYB_DROME	79.07	86	18	0	80	165	43	128	2e-41	  142
OG0001370	RBP1_DROME	78.87	71	15	0	16	86	11	81	3e-36	  129
OG0005566	UBCD2_DROME	90.80	163	9	1	68	230	76	232	1e-107	  316
OG0006936	HAKAI_MACFA	40.54	185	76	8	51	213	19	191	5e-31	  128
OG0001473	SC24B_HUMAN	53.17	837	369	7	590	1424	451	1266	0.0	  918
OG0007049	PATL1_DANRE	33.53	334	194	9	455	771	405	727	4e-39	  159
OG0008468	CLC4G_HUMAN	24.18	153	106	5	127	278	147	290	4e-04	44.7
OG0004602	MMAD_HUMAN	40.91	308	160	7	19	318	2	295	4e-69	  224
OG0000399	CTND2_HUMAN	51.89	557	218	9	357	900	521	1040	7e-164	  525
OG0001126	CADN_DROME	68.94	1758	457	14	39	1734	73	1803	0.0	 2391
OG0001126	CADN_DROME	27.26	1361	824	55	451	1723	852	2134	4e-75	  282
OG0001126	CADN_DROME	26.15	1113	673	47	183	1208	1028	2078	6e-52	  206
OG0001957	PH4H_DROME	68.00	450	139	2	74	518	1	450	0.0	  665
OG0002878	KAPR2_DROME	64.89	319	103	4	98	414	66	377	1e-137	  406
OG0000640	GLT1_SCHPO	54.74	2077	896	19	8	2062	54	2108	0.0	 2240
OG0001785	MRP1_MOUSE	55.25	1220	510	11	33	1245	307	1497	0.0	 1353
OG0001785	MRP1_MOUSE	28.83	222	140	5	382	589	1301	1518	3e-13	78.6
OG0003206	ITBX_DROME	57.28	714	286	7	114	825	149	845	0.0	  817
OG0001090	CMTA1_MOUSE	38.87	319	160	6	159	450	875	1185	9e-59	  224
OG0001090	CMTA1_MOUSE	37.29	303	151	14	657	934	1393	1681	3e-31	  137
OG0002426	PAPS2_HUMAN	72.59	613	167	1	33	644	2	614	0.0	  954
OG0001498	MBB1A_MOUSE	27.80	313	185	12	521	824	559	839	6e-19	97.1
OG0005817	K0513_HUMAN	38.42	190	103	5	235	410	30	219	2e-29	  122
OG0005817	K0513_HUMAN	47.67	86	35	2	397	472	288	373	2e-15	81.6
OG0008544	VATD1_DROME	78.90	218	45	1	14	231	1	217	9e-119	  347
OG0000817	SPT16_DROME	59.19	1137	403	12	2	1134	3	1082	0.0	 1308
OG0001413	HUWE1_HUMAN	77.28	537	113	3	2922	3458	3847	4374	0.0	  904
OG0001413	HUWE1_HUMAN	36.25	1156	570	25	354	1438	1302	2361	3e-170	  598
OG0001413	HUWE1_HUMAN	48.44	514	219	15	2089	2581	2959	3447	6e-107	  390
OG0001294	NALCN_HUMAN	54.73	1394	595	13	1	1377	1	1375	0.0	 1546
OG0001294	NALCN_HUMAN	19.90	618	396	21	36	606	887	1452	4e-12	75.1
OG0000153	S12A6_HUMAN	58.28	1057	380	14	102	1132	129	1150	0.0	 1230
OG0001924	SERC1_MOUSE	53.50	486	183	11	36	512	1	452	3e-165	  483
OG0000792	TPPC9_MOUSE	37.85	1012	542	17	306	1288	134	1087	0.0	  640
OG0000792	TPPC9_MOUSE	44.88	127	66	2	18	144	1	123	1e-23	  112
OG0000626	SRPK1_HUMAN	74.71	257	60	2	1136	1391	43	295	1e-108	  366
OG0000626	SRPK1_HUMAN	78.18	165	36	0	1592	1756	491	655	1e-82	  292
OG0002811	HBS1L_HUMAN	46.02	741	331	16	30	758	1	684	0.0	  606
OG0004950	Y0417_DROME	68.82	186	58	0	398	583	380	565	2e-87	  292
OG0001796	POGZ_HUMAN	24.94	425	284	12	660	1059	430	844	5e-25	  116
OG0001960	FA5_PIG	28.37	208	135	5	669	865	1185	1389	8e-04	48.5
OG0001465	CABIN_RAT	30.67	913	521	24	727	1600	466	1305	2e-101	  369
OG0001465	CABIN_RAT	44.31	167	85	2	1741	1906	1511	1670	2e-38	  162
OG0001003	EPC1_HUMAN	47.05	576	226	18	1	531	1	542	2e-141	  446
OG0003958	RU17_XENTR	74.77	218	54	1	44	260	1	218	3e-86	  279
OG0005910	GDIA_BOVIN	66.82	443	143	2	1	442	1	440	0.0	  630
OG0000470	FAS1_SCHAM	36.57	689	366	15	21	702	28	652	4e-134	  417
OG0007923	IF1AY_HUMAN	81.95	133	22	2	31	163	1	131	3e-71	  219
OG0002520	PPT1_MACFA	50.14	349	115	4	12	355	8	302	5e-113	  338
OG0000449	SORL_MOUSE	33.47	2268	1282	67	64	2194	38	2215	0.0	 1137
OG0002319	ZSWM8_HUMAN	58.64	573	194	12	1	549	4	557	0.0	  637
OG0002319	ZSWM8_HUMAN	73.33	210	53	1	1222	1428	1216	1425	1e-88	  325
OG0002319	ZSWM8_HUMAN	50.26	189	89	3	1739	1927	1654	1837	6e-50	  199
OG0005133	CSN6_XENTR	59.87	314	115	5	62	366	7	318	6e-124	  367
OG0003643	MLX_HUMAN	58.65	208	77	3	80	283	94	296	3e-67	  218
OG0002040	PNCB_DROME	72.06	544	148	2	12	555	15	554	0.0	  825
OG0005850	WEE1_MOUSE	47.19	534	217	12	79	607	173	646	5e-139	  426
OG0002842	RHG01_MOUSE	51.19	377	172	5	148	518	61	431	2e-120	  368
OG0002971	PESC_RAT	55.41	453	190	5	1	444	1	450	8e-173	  512
OG0006211	LRC59_BOVIN	50.65	231	101	5	19	238	10	238	1e-60	  206
OG0001595	PLXA4_HUMAN	41.97	1987	1007	49	44	1981	4	1893	0.0	 1419
OG0005801	C2TA_MOUSE	29.29	99	57	2	139	234	1008	1096	6e-04	46.6
OG0008485	TSN1_RAT	32.57	261	145	6	30	281	3	241	4e-31	  121
OG0000790	DHE3_DROME	77.61	536	107	1	66	588	27	562	0.0	  887
OG0009647	RL5_DROME	66.33	294	97	1	35	326	1	294	2e-143	  414
OG0003702	BDH_BOVIN	45.36	291	156	2	96	383	51	341	2e-83	  265
OG0003175	ENTK_MOUSE	27.97	404	241	12	1442	1825	691	1064	3e-36	  154
OG0000712	DOME_DROME	21.52	855	550	36	124	927	39	823	2e-27	  125
OG0005836	PDIP2_MOUSE	66.19	352	95	5	10	340	18	366	6e-164	  469
OG0000615	RTJK_DROFU	26.24	404	264	15	4	379	468	865	2e-21	  100
OG0003941	PGM2_HUMAN	55.37	605	257	4	20	615	12	612	0.0	  677
OG0004085	RS11_RAT	77.27	154	32	1	10	160	5	158	1e-83	  249
OG0009587	ATIF2_CAEBR	53.85	65	30	0	68	132	36	100	2e-16	74.7
OG0005744	RL7A_DROME	67.93	237	76	0	37	273	34	270	4e-117	  343
OG0003094	KMT2A_HUMAN	32.35	476	255	14	1421	1840	1634	2098	1e-61	  239
OG0003094	KMT2A_HUMAN	39.10	289	147	6	794	1074	1401	1668	3e-53	  211
OG0003094	KMT2A_HUMAN	35.56	135	56	5	587	693	1065	1196	3e-12	76.3
OG0000161	CAC1M_MUSDO	68.49	1228	338	11	55	1271	4	1193	0.0	 1628
OG0000161	CAC1M_MUSDO	25.86	696	405	18	67	720	743	1369	2e-53	  209
OG0000161	CAC1M_MUSDO	20.74	352	211	9	813	1137	1060	1370	2e-10	69.7
OG0003634	DCR1C_PONAB	39.20	426	232	12	4	424	1	404	1e-80	  280
OG0000942	THOC2_RHIFE	47.75	1244	600	17	5	1220	1	1222	0.0	 1151
OG0004527	FMAR_DROME	48.73	355	165	5	43	393	110	451	5e-99	  314
OG0004873	LRC47_MOUSE	40.62	576	285	14	21	542	9	581	2e-103	  329
OG0002339	SNX33_HUMAN	36.03	580	344	7	23	586	6	574	5e-119	  371
OG0001552	MYCC_BACIU	31.35	638	369	21	17	639	263	846	3e-73	  269
OG0001552	MYCC_BACIU	28.43	626	389	18	19	638	1785	2357	7e-57	  218
OG0006590	SSRA_HUMAN	50.00	224	105	3	88	310	67	284	2e-74	  236
OG0009591	F195A_BOVIN	29.56	159	94	7	1	148	1	152	6e-11	60.8
OG0002445	NALP7_HUMAN	27.50	280	144	13	206	450	80	335	6e-08	60.8
OG0000718	DCTN1_HUMAN	40.07	1223	666	18	213	1423	110	1277	0.0	  780
OG0000718	DCTN1_HUMAN	44.86	185	78	5	2	165	23	204	2e-33	  144
OG0003362	EAST_DROME	35.15	367	191	17	45	382	43	391	8e-46	  167
OG0000874	KSR2_HUMAN	34.45	1045	528	30	40	1039	17	949	1e-138	  447
OG0005871	ACDSB_PONAB	64.30	381	136	0	52	432	52	432	0.0	  526
OG0005869	AAKB1_MOUSE	47.60	229	98	3	63	291	64	270	1e-69	  223
OG0001012	PGBM_MOUSE	39.74	624	310	16	731	1314	274	871	4e-117	  412
OG0001012	PGBM_MOUSE	33.73	415	213	13	936	1314	1282	1670	1e-47	  192
OG0001012	PGBM_MOUSE	32.17	373	196	11	966	1306	911	1258	1e-34	  149
OG0001012	PGBM_MOUSE	34.01	294	138	9	469	712	196	483	3e-22	  108
OG0001012	PGBM_MOUSE	35.89	209	87	4	191	356	199	403	3e-21	  105
OG0001012	PGBM_MOUSE	43.94	132	65	4	37	159	282	413	2e-19	99.4
OG0001012	PGBM_MOUSE	35.91	220	124	6	272	474	192	411	5e-19	97.8
OG0001012	PGBM_MOUSE	29.55	247	146	9	116	345	199	434	9e-14	80.5
OG0001012	PGBM_MOUSE	29.96	247	146	7	37	261	196	437	9e-14	80.5
OG0001012	PGBM_MOUSE	38.33	120	66	3	1	112	284	403	3e-12	75.9
OG0001012	PGBM_MOUSE	32.02	203	118	7	321	503	198	400	4e-12	75.5
OG0001012	PGBM_MOUSE	31.22	205	126	7	76	266	197	400	1e-10	70.5
OG0001012	PGBM_MOUSE	20.92	325	212	9	641	962	1676	1958	4e-06	55.5
OG0005227	DCTN3_HUMAN	29.21	178	125	1	21	198	10	186	1e-18	84.0
OG0001061	CPLX_DROME	69.54	151	37	2	1	151	1	142	9e-39	  134
OG0001348	PERQ2_MOUSE	32.98	667	300	30	2	599	3	591	2e-49	  196
OG0001348	PERQ2_MOUSE	38.52	257	114	8	1262	1489	1045	1286	3e-35	  150
OG0005526	EIF3D_ANOGA	66.10	528	171	6	2	526	11	533	0.0	  719
OG0002282	SPX2_DANRE	55.56	486	187	5	66	545	27	489	0.0	  532
OG0000814	MED23_DANRE	50.39	1413	649	17	50	1450	3	1375	0.0	 1368
OG0007410	PSD11_DROME	69.19	422	123	3	3	417	1	422	0.0	  584
OG0004854	SUCB1_MOUSE	60.56	464	168	4	2	451	1	463	0.0	  555
OG0005246	S2538_HUMAN	58.33	288	118	2	13	298	9	296	8e-109	  328
OG0000511	AFF4_DROWI	34.18	354	155	9	1298	1640	1541	1827	5e-41	  170
OG0000457	OSBL6_MOUSE	41.50	959	458	20	98	1022	70	959	0.0	  707
OG0000462	RTJK_DROME	24.89	225	152	6	18	227	615	837	2e-14	77.8
OG0000617	UNC22_CAEEL	40.52	3902	2166	55	190	4059	954	4732	0.0	 2742
OG0000617	UNC22_CAEEL	38.07	4132	2324	75	777	4833	1832	5803	0.0	 2441
OG0000617	UNC22_CAEEL	42.62	3137	1717	30	1710	4831	1548	4616	0.0	 2431
OG0000617	UNC22_CAEEL	43.97	2900	1533	33	1956	4832	1495	4325	0.0	 2303
OG0000617	UNC22_CAEEL	35.82	4014	2348	83	792	4733	2145	6002	0.0	 2159
OG0000617	UNC22_CAEEL	33.45	4275	2539	102	484	4646	2123	6203	0.0	 1994
OG0000617	UNC22_CAEEL	27.11	922	540	21	2952	3760	5302	6204	1e-73	  281
OG0000617	UNC22_CAEEL	25.18	1386	907	35	917	2255	4910	6212	8e-70	  268
OG0000617	UNC22_CAEEL	23.60	716	481	19	659	1357	5546	6212	3e-40	  170
OG0000617	UNC22_CAEEL	28.22	411	277	12	4429	4832	5793	6192	9e-30	  135
OG0000617	UNC22_CAEEL	27.40	146	97	4	4692	4831	5760	5902	9e-06	56.6
OG0000617	UNC22_CAEEL	25.48	157	106	4	381	530	6991	7143	1e-04	52.4
OG0000617	UNC22_CAEEL	20.87	393	210	13	409	714	6757	7135	2e-04	52.4
OG0000617	UNC22_CAEEL	29.89	87	61	0	2567	2653	6717	6803	5e-04	50.8
OG0002295	CCNT1_BOVIN	64.66	283	99	1	13	294	10	292	4e-121	  394
OG0001725	LC7L3_PONAB	49.79	237	112	2	9	245	3	232	2e-81	  262
OG0002745	RUSC2_MOUSE	42.03	207	119	1	1828	2033	984	1190	2e-31	  139
OG0004786	FBXL7_HUMAN	21.41	355	220	12	26	363	108	420	5e-08	58.9
OG0001291	SHAN3_HUMAN	43.46	688	331	10	83	743	9	665	1e-158	  511
OG0009624	SCLLA_DROME	31.15	122	77	2	95	211	134	253	4e-12	67.0
OG0004920	PSD12_MOUSE	62.98	443	159	1	82	519	11	453	0.0	  585
OG0006930	PDD2L_CHICK	29.46	404	218	13	27	426	30	370	1e-29	  122
OG0005853	HYEP1_CTEFE	45.08	457	244	4	41	497	1	450	5e-144	  428
OG0002061	TP4AP_MOUSE	34.02	729	391	19	130	840	136	792	7e-105	  348
OG0005814	OIG1_CAEEL	32.67	101	67	1	60	160	36	135	5e-12	63.9
OG0001211	LNX2_HUMAN	36.93	436	200	8	74	443	23	449	3e-79	  277
OG0001211	LNX2_HUMAN	36.77	223	125	2	687	893	466	688	1e-38	  157
OG0001211	LNX2_HUMAN	24.19	215	138	5	244	433	476	690	2e-09	65.5
OG0001211	LNX2_HUMAN	26.94	193	119	7	700	888	245	419	1e-05	53.1
OG0001434	SLIT_DROME	52.57	1227	525	13	54	1258	313	1504	0.0	 1338
OG0001434	SLIT_DROME	31.99	672	396	7	43	660	61	725	6e-96	  341
OG0001434	SLIT_DROME	31.71	205	116	1	49	253	728	908	3e-26	  120
OG0000466	RTJK_DROFU	22.45	579	397	17	35	591	5	553	8e-18	91.3
OG0005927	ALRF2_MOUSE	43.31	254	101	5	36	289	1	211	1e-43	  154
OG0001188	ATPB_DROME	87.10	465	60	0	278	742	38	502	0.0	  833
OG0001617	ANKF1_HUMAN	36.08	668	383	15	116	771	121	756	1e-121	  402
OG0007976	NBL1_DANRE	37.19	121	74	1	64	184	18	136	3e-20	90.1
OG0000332	ACTC_STRPU	88.78	294	33	0	5	298	1	294	0.0	  564
OG0004946	GFRAL_MOUSE	26.88	160	95	5	494	636	162	316	2e-06	55.1
OG0004086	ELYS_HUMAN	28.21	1269	786	37	47	1287	33	1204	6e-124	  443
OG0004122	TRBID_DROME	63.25	449	160	1	391	839	335	778	0.0	  618
OG0004122	TRBID_DROME	27.40	281	133	9	3	243	6	255	4e-17	89.7
OG0004122	TRBID_DROME	48.78	41	21	0	208	248	77	117	3e-05	51.2
OG0002110	AL1L1_XENLA	68.51	905	276	8	34	932	1	902	0.0	 1293
OG0001234	EZ_DROME	52.54	748	265	12	7	731	5	685	0.0	  706
OG0001513	SARM1_DROME	56.22	925	358	10	220	1118	104	1007	0.0	 1050
OG0005442	ASUN_HUMAN	45.13	709	347	14	41	727	4	692	0.0	  591
OG0001011	HIPK2_HUMAN	59.42	658	174	14	124	738	116	723	0.0	  741
OG0002883	PTPRN_HUMAN	54.41	533	220	8	768	1286	456	979	2e-173	  547
OG0004621	ARLY_BOVIN	59.61	463	183	1	23	485	1	459	0.0	  587
OG0000314	MYSA_DROME	61.87	257	65	2	13	268	10	234	1e-99	  325
OG0004353	TTC1_BOVIN	58.38	197	82	0	153	349	92	288	3e-73	  235
OG0003180	FBXL7_HUMAN	23.64	258	150	7	164	404	105	332	9e-11	68.2
OG0003180	FBXL7_HUMAN	26.67	150	84	4	249	395	352	478	7e-04	46.2
OG0000157	EXOA_BACSU	26.32	171	104	6	15	166	1	168	8e-07	53.9
OG0004326	CNOT1_MOUSE	61.90	777	269	9	253	1025	1610	2363	0.0	  977
OG0002942	K0100_HUMAN	36.41	769	462	11	412	1161	574	1334	6e-139	  470
OG0004607	EPT1_HUMAN	50.13	383	184	3	49	429	5	382	4e-119	  360
OG0001327	UNC79_HUMAN	35.88	588	327	13	50	593	300	881	1e-108	  388
OG0001327	UNC79_HUMAN	36.73	550	290	7	737	1281	943	1439	1e-95	  347
OG0003527	SH3BG_DROME	51.46	103	44	1	1	97	1	103	8e-29	  109
OG0001867	LEO1_XENLA	71.12	277	77	2	391	665	381	656	1e-124	  397
OG0004170	CYFIP_DROME	75.02	1285	292	6	178	1434	3	1286	0.0	 2031
OG0002784	RO52_BOVIN	25.31	245	145	9	43	268	7	232	2e-07	57.4
OG0006970	KIWI_ARATH	43.94	66	37	0	88	153	42	107	9e-17	75.9
OG0003935	RHDF1_DANRE	40.99	810	373	22	186	930	84	853	0.0	  595
OG0001367	P200_MYCPN	41.33	150	66	7	1005	1134	696	843	8e-08	60.8
OG0004650	TTKB_DROME	57.72	123	52	0	125	247	3	125	2e-44	  172
OG0000918	SETD2_HUMAN	49.08	381	172	8	618	993	1473	1836	1e-107	  387
OG0000918	SETD2_HUMAN	50.93	108	52	1	1720	1826	2449	2556	4e-26	  121
OG0000918	SETD2_HUMAN	63.89	36	13	0	1451	1486	2388	2423	4e-08	62.4
OG0001987	C1TC_RAT	68.42	934	295	0	43	976	2	935	0.0	 1328
OG0009129	VATA_AEDAL	79.97	614	121	2	9	621	2	614	0.0	 1043
OG0004084	ILKH_CAEEL	62.42	447	167	1	1	446	18	464	0.0	  620
OG0009076	SUI1_ANOGA	88.18	110	13	0	49	158	1	110	2e-67	  207
OG0005909	NCOA5_HUMAN	33.74	163	74	5	205	341	122	276	2e-15	80.9
OG0001298	TNPO3_HUMAN	46.90	936	472	8	62	996	11	922	0.0	  830
OG0005584	SNAK_DROME	31.28	227	139	8	169	392	220	432	1e-24	  107
OG0000542	RTJK_DROME	27.64	351	237	7	482	822	423	766	1e-25	  117
OG0006487	ZNF45_HUMAN	43.11	283	159	2	35	316	296	577	4e-72	  244
OG0006487	ZNF45_HUMAN	42.12	273	156	2	37	308	382	653	2e-64	  223
OG0006487	ZNF45_HUMAN	42.08	259	149	1	35	292	408	666	3e-63	  220
OG0006487	ZNF45_HUMAN	41.85	270	155	2	38	306	243	511	1e-60	  213
OG0006487	ZNF45_HUMAN	34.84	287	185	2	31	316	152	437	3e-47	  175
OG0006487	ZNF45_HUMAN	35.29	238	152	2	78	314	143	379	2e-38	  150
OG0008934	RS30_ORYLA	76.27	59	14	0	110	168	1	59	2e-21	87.4
OG0006934	ACAD9_MOUSE	56.88	589	240	7	72	654	43	623	0.0	  640
OG0000857	FKB15_HUMAN	27.16	994	564	34	30	928	1	929	9e-74	  271
OG0009585	CY1_BOVIN	62.38	303	110	2	14	312	23	325	5e-123	  362
OG0004288	KDM1A_HUMAN	67.99	681	202	3	68	748	173	837	0.0	  998
OG0002640	SC5A7_DROME	66.55	586	177	5	3	576	2	580	0.0	  796
OG0000269	DLG5_HUMAN	30.17	537	259	14	78	607	152	579	1e-38	  157
OG0007828	MET10_DANRE	45.37	216	113	3	68	282	21	232	2e-62	  202
OG0003033	SC6A5_HUMAN	44.53	631	325	10	1	615	154	775	0.0	  552
OG0005892	SYDC_RAT	64.61	486	171	1	70	555	17	501	0.0	  662
OG0007443	GCSH_MOUSE	55.49	164	69	2	28	191	10	169	3e-58	  186
OG0007038	GNAS_HOMAM	98.15	379	7	0	1	379	1	379	0.0	  779
OG0003930	RAE1_RAT	37.75	657	321	18	31	610	1	646	1e-127	  397
OG0007992	UBC1_CAEEL	85.28	163	23	1	5	167	2	163	3e-101	  296
OG0000560	WDFY3_HUMAN	49.41	3384	1427	56	27	3271	15	3252	0.0	 3110
OG0000560	WDFY3_HUMAN	54.19	203	73	3	3480	3674	3327	3517	2e-60	  236
OG0006619	LRC58_XENTR	46.13	323	163	5	109	429	36	349	2e-79	  256
OG0000211	BRD2_BOVIN	47.94	534	171	11	1	495	73	538	6e-139	  444
OG0000211	BRD2_BOVIN	63.59	184	52	5	581	761	614	785	3e-48	  188
OG0009643	UBE2H_MOUSE	80.43	184	35	1	19	202	1	183	6e-104	  304
OG0000073	RBP2A_PLAF7	42.37	118	60	3	771	883	2750	2864	3e-13	78.2
OG0000073	RBP2A_PLAF7	36.84	114	63	2	780	885	2704	2816	8e-08	60.5
OG0000073	RBP2A_PLAF7	31.11	135	77	5	752	878	2771	2897	8e-04	47.4
OG0005875	ALPS_PORTR	40.16	122	73	0	55	176	1	122	4e-31	  115
OG0004426	IGLR2_CAEEL	23.62	686	421	26	96	749	64	678	5e-23	  109
OG0001747	LRP2_RAT	37.76	339	181	15	478	808	3518	3834	4e-38	  159
OG0001747	LRP2_RAT	35.15	367	197	18	462	808	2766	3111	6e-36	  152
OG0001747	LRP2_RAT	34.80	296	157	11	487	769	3693	3965	5e-31	  136
OG0001747	LRP2_RAT	37.50	248	135	9	564	805	2706	2939	8e-27	  122
OG0001747	LRP2_RAT	34.28	353	193	17	473	805	1012	1345	4e-26	  120
OG0001747	LRP2_RAT	35.74	277	154	12	545	810	2768	3031	2e-25	  118
OG0001747	LRP2_RAT	29.52	481	290	20	343	808	860	1306	4e-25	  117
OG0001747	LRP2_RAT	34.56	298	143	13	522	809	46	301	8e-25	  116
OG0001747	LRP2_RAT	38.73	204	107	6	608	810	33	219	3e-24	  114
OG0001747	LRP2_RAT	34.11	299	170	12	488	786	40	311	4e-23	  110
OG0001747	LRP2_RAT	34.65	254	127	10	564	808	33	256	3e-22	  108
OG0001747	LRP2_RAT	37.99	179	97	5	648	820	1030	1200	1e-17	92.8
OG0001747	LRP2_RAT	39.37	127	63	4	686	810	30	144	1e-12	76.3
OG0001747	LRP2_RAT	35.68	199	106	9	487	679	119	301	3e-12	75.5
OG0001747	LRP2_RAT	38.52	122	64	2	689	808	2706	2818	5e-12	74.3
OG0001747	LRP2_RAT	35.15	165	92	7	655	816	3527	3679	2e-10	68.9
OG0001747	LRP2_RAT	28.57	224	123	9	431	642	2918	3116	3e-08	62.0
OG0001747	LRP2_RAT	41.77	79	45	1	734	811	28	106	8e-08	60.5
OG0001747	LRP2_RAT	36.84	95	44	4	470	550	1255	1347	1e-04	50.1
OG0001747	LRP2_RAT	36.36	77	46	2	734	808	2701	2776	8e-04	47.4
OG0002072	MNB_DROME	84.91	411	56	2	151	560	89	494	0.0	  746
OG0003452	ACADV_HUMAN	58.29	621	254	3	43	658	35	655	0.0	  723
OG0002535	MIC25_XENTR	28.41	88	63	0	258	345	154	241	3e-06	52.0
OG0001423	SMG5_HUMAN	28.01	432	254	11	6	413	5	403	3e-32	  139
OG0001423	SMG5_HUMAN	30.46	348	203	9	563	903	641	956	4e-29	  129
OG0003672	DEK_HUMAN	38.89	324	180	4	137	442	52	375	5e-47	  171
OG0003556	LDLR_RABIT	36.36	253	126	11	320	560	25	254	7e-27	  122
OG0003556	LDLR_RABIT	36.97	238	119	9	320	530	68	301	1e-24	  115
OG0003556	LDLR_RABIT	32.28	189	92	6	351	534	19	176	1e-16	89.4
OG0003556	LDLR_RABIT	35.98	164	79	6	317	459	192	350	2e-11	72.4
OG0002510	ANFY1_HUMAN	50.64	1179	549	6	3	1159	2	1169	0.0	 1159
OG0001724	STPAP_DANRE	25.34	521	342	13	26	507	11	523	4e-39	  160
OG0002705	PDE8B_HUMAN	38.12	766	353	14	5	708	1	707	1e-161	  496
OG0008440	ISCA2_PONAB	47.76	134	39	2	104	237	52	154	6e-33	  122
OG0003127	TGBR3_RAT	24.41	463	266	21	400	829	434	845	9e-16	85.5
OG0003127	TGBR3_RAT	21.29	404	253	16	36	407	7	377	9e-04	46.6
OG0000852	KAPC_DROME	90.72	345	32	0	158	502	9	353	0.0	  662
OG0002449	LACH_DROME	26.01	323	212	8	63	377	14	317	1e-24	  108
OG0004395	AL7A1_HUMAN	66.35	532	171	2	12	543	16	539	0.0	  760
OG0004785	KY_MOUSE	27.17	438	261	16	344	771	152	541	7e-34	  142
OG0001047	DYM_XENLA	52.32	669	300	8	76	730	1	664	0.0	  652
OG0000779	GOGA4_HUMAN	31.72	227	125	7	87	307	32	234	2e-19	99.4
OG0002152	SYIC_HUMAN	56.67	1251	502	10	5	1244	2	1223	0.0	 1477
OG0004566	HERP2_MOUSE	33.62	461	230	13	57	508	6	399	1e-59	  208
OG0000167	DDX3Y_MOUSE	53.81	788	230	17	42	825	1	658	0.0	  728
OG0002983	AP3D_DROME	87.70	374	45	1	1	373	1	374	0.0	  691
OG0002848	CHK1_DROME	51.47	509	212	9	3	483	11	512	4e-172	  501
OG0001926	TITIN_DROME	58.72	4176	1660	24	55	4214	72	4199	0.0	 5229
OG0001926	TITIN_DROME	36.92	4195	2323	74	175	4211	20	4049	0.0	 2653
OG0001926	TITIN_DROME	33.61	4305	2424	95	70	4199	751	4796	0.0	 2224
OG0001926	TITIN_DROME	21.69	876	521	25	1605	2469	6563	7284	2e-42	  177
OG0001926	TITIN_DROME	20.67	1074	559	27	223	1267	16465	17274	3e-41	  173
OG0001926	TITIN_DROME	20.95	883	512	25	1341	2202	6567	7284	3e-37	  160
